device,dtype,dist,levy_alpha,dim,size,algo,iter,sample_id,batch_time_ms,batch_time_ms_std,sample_time_ms,sample_time_ms_std,orthogonality_error,polar_error
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,2,0,0.10863749776035547,0.00852460487989369,0.027159374440088868,0.0021311512199734227,0.48070651292800903,0.40506482124328613
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,2,1,0.10863749776035547,0.00852460487989369,0.027159374440088868,0.0021311512199734227,0.6559832096099854,0.5591345429420471
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,2,2,0.10863749776035547,0.00852460487989369,0.027159374440088868,0.0021311512199734227,0.4857151210308075,0.40037521719932556
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,2,3,0.10863749776035547,0.00852460487989369,0.027159374440088868,0.0021311512199734227,0.4779455363750458,0.3958659768104553
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,3,0,0.13295997632667422,0.0066781878496037506,0.033239994081668556,0.0016695469624009376,0.2993483543395996,0.27605322003364563
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,3,1,0.13295997632667422,0.0066781878496037506,0.033239994081668556,0.0016695469624009376,0.4296451210975647,0.3824369013309479
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,3,2,0.13295997632667422,0.0066781878496037506,0.033239994081668556,0.0016695469624009376,0.28499096632003784,0.2623502314090729
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,3,3,0.13295997632667422,0.0066781878496037506,0.033239994081668556,0.0016695469624009376,0.2741830050945282,0.25917869806289673
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,4,0,0.14935247600078583,0.011859767537119053,0.03733811900019646,0.002964941884279763,0.16487309336662292,0.20949389040470123
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,4,1,0.14935247600078583,0.011859767537119053,0.03733811900019646,0.002964941884279763,0.25434544682502747,0.28487133979797363
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,4,2,0.14935247600078583,0.011859767537119053,0.03733811900019646,0.002964941884279763,0.15652021765708923,0.20497407019138336
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,4,3,0.14935247600078583,0.011859767537119053,0.03733811900019646,0.002964941884279763,0.15188537538051605,0.20213650166988373
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,5,0,0.1735055702738464,0.005359675870943542,0.0433763925684616,0.0013399189677358854,0.10476873070001602,0.1862911432981491
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,5,1,0.1735055702738464,0.005359675870943542,0.0433763925684616,0.0013399189677358854,0.13991457223892212,0.24980126321315765
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,5,2,0.1735055702738464,0.005359675870943542,0.0433763925684616,0.0013399189677358854,0.10166823863983154,0.18918436765670776
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(128, 128)",128,AOLxDion,5,3,0.1735055702738464,0.005359675870943542,0.0433763925684616,0.0013399189677358854,0.07411202788352966,0.17641761898994446
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,1,0,0.11669745435938239,0.009052136449994802,0.029174363589845598,0.0022630341124987006,0.9919004440307617,0.9621202945709229
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,1,1,0.11669745435938239,0.009052136449994802,0.029174363589845598,0.0022630341124987006,0.973242998123169,0.9227127432823181
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,1,2,0.11669745435938239,0.009052136449994802,0.029174363589845598,0.0022630341124987006,0.996106743812561,0.9884788393974304
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,1,3,0.11669745435938239,0.009052136449994802,0.029174363589845598,0.0022630341124987006,0.9918054938316345,0.972521185874939
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,2,0,0.14811247820034623,0.008655433805487882,0.03702811955008656,0.0021638584513719705,0.9581577777862549,0.8984023332595825
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,2,1,0.14811247820034623,0.008655433805487882,0.03702811955008656,0.0021638584513719705,0.9134795665740967,0.8182789087295532
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,2,2,0.14811247820034623,0.008655433805487882,0.03702811955008656,0.0021638584513719705,0.990503191947937,0.9733360409736633
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,2,3,0.14811247820034623,0.008655433805487882,0.03702811955008656,0.0021638584513719705,0.9756845831871033,0.931276798248291
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,3,0,0.186264980584383,0.012236722732317207,0.04656624514609575,0.0030591806830793018,0.8787720203399658,0.7819177508354187
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,3,1,0.186264980584383,0.012236722732317207,0.04656624514609575,0.0030591806830793018,0.7611035108566284,0.6340698003768921
cuda:0 (NVIDIA L40S),bfloat16,levy,1.0,"(256, 256)",256,Muon,3,2,0.186264980584383,0.012236722732317207,0.04656624514609575,0.0030591806830793018,0.9791191220283508,0.9364710450172424
