device,dtype,dist,levy_alpha,dim,size,algo,iter,sample_id,batch_time_ms,batch_time_ms_std,sample_time_ms,sample_time_ms_std,orthogonality_error,polar_error
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,2,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.340522825717926,0.21346913278102875
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,3,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.31223174929618835,0.17420363426208496
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,4,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3485811948776245,0.21934185922145844
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,5,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3676304817199707,0.23371310532093048
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,6,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3335475027561188,0.19745483994483948
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,7,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.35646870732307434,0.21599248051643372
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,8,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.32798686623573303,0.19176675379276276
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,9,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3382502794265747,0.20798729360103607
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,10,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.34807172417640686,0.22948579490184784
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,11,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3346468210220337,0.19958670437335968
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,12,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3335309326648712,0.20090900361537933
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,13,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3421837389469147,0.20337511599063873
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,14,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.32822731137275696,0.20048794150352478
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,15,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.34294241666793823,0.21032141149044037
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,16,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3417605459690094,0.21032273769378662
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,17,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.33128511905670166,0.205285906791687
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,18,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.34941595792770386,0.21482452750205994
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,19,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.31141194701194763,0.17913775146007538
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,20,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.34837430715560913,0.20621857047080994
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,21,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3524686098098755,0.2115432769060135
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,22,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3653664290904999,0.24258801341056824
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,23,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3476420044898987,0.2192121148109436
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,24,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3516385853290558,0.22093765437602997
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,25,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3383418023586273,0.2034158706665039
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,26,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3412753641605377,0.21172142028808594
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,27,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.351301908493042,0.22795988619327545
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,28,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.31694406270980835,0.1802712380886078
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,29,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.33745649456977844,0.20935110747814178
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,30,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.33481308817863464,0.20554472506046295
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,4,31,0.20007224520668387,0.014046431868240243,0.006252257662708871,0.0004389509958825076,0.3283328711986542,0.19439740478992462
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,5,0,0.2268850221298635,0.009860883926303781,0.007090156941558234,0.00030815262269699316,0.3675888776779175,0.21194972097873688
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,5,1,0.2268850221298635,0.009860883926303781,0.007090156941558234,0.00030815262269699316,0.36693599820137024,0.2252887338399887
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,5,2,0.2268850221298635,0.009860883926303781,0.007090156941558234,0.00030815262269699316,0.36847570538520813,0.2317671924829483
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,5,3,0.2268850221298635,0.009860883926303781,0.007090156941558234,0.00030815262269699316,0.3652077615261078,0.20881283283233643
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,5,4,0.2268850221298635,0.009860883926303781,0.007090156941558234,0.00030815262269699316,0.370832622051239,0.21833615005016327
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,5,5,0.2268850221298635,0.009860883926303781,0.007090156941558234,0.00030815262269699316,0.3631312847137451,0.20828381180763245
cuda:0 (NVIDIA L40S),bfloat16,normal,,"(64, 64)",64,Muon,5,6,0.2268850221298635,0.009860883926303781,0.007090156941558234,0.00030815262269699316,0.34715843200683594,0.19915232062339783
